"","from","to","ver[el[, 1], ]","ver2[el[, 2], ]"
"7878",38,360,"9606.ENSP00000378405","9606.ENSP00000441755"
"7879",38,359,"9606.ENSP00000378405","9606.ENSP00000442656"
"7880",38,358,"9606.ENSP00000378405","9606.ENSP00000450895"
"7881",38,357,"9606.ENSP00000378405","9606.ENSP00000469863"
"7882",38,356,"9606.ENSP00000378405","9606.ENSP00000478783"
"7883",38,333,"9606.ENSP00000378405","9606.ENSP00000329967"
"7884",38,150,"9606.ENSP00000378405","9606.ENSP00000259808"
"7885",37,1149,"9606.ENSP00000262613","9606.ENSP00000003084"
"7886",37,1148,"9606.ENSP00000262613","9606.ENSP00000011653"
"7887",37,1147,"9606.ENSP00000262613","9606.ENSP00000188790"
"7888",37,1146,"9606.ENSP00000262613","9606.ENSP00000217426"
"7889",37,1145,"9606.ENSP00000262613","9606.ENSP00000226730"
"7890",37,1144,"9606.ENSP00000262613","9606.ENSP00000233596"
"7891",37,1143,"9606.ENSP00000262613","9606.ENSP00000242285"
"7892",37,1142,"9606.ENSP00000262613","9606.ENSP00000244040"
"7893",37,1141,"9606.ENSP00000262613","9606.ENSP00000245932"
"7894",37,1140,"9606.ENSP00000262613","9606.ENSP00000251472"
"7895",37,1139,"9606.ENSP00000262613","9606.ENSP00000252037"
"7896",37,1138,"9606.ENSP00000262613","9606.ENSP00000253413"
"7897",37,1137,"9606.ENSP00000262613","9606.ENSP00000254442"
"7898",37,1136,"9606.ENSP00000262613","9606.ENSP00000258301"
"7899",37,1135,"9606.ENSP00000262613","9606.ENSP00000260130"
"7900",37,1134,"9606.ENSP00000262613","9606.ENSP00000261889"
"7901",37,1133,"9606.ENSP00000262613","9606.ENSP00000261890"
"7902",37,1132,"9606.ENSP00000262613","9606.ENSP00000263645"
"7903",37,1131,"9606.ENSP00000262613","9606.ENSP00000263864"
"7904",37,1130,"9606.ENSP00000262613","9606.ENSP00000265171"
"7905",37,1129,"9606.ENSP00000262613","9606.ENSP00000268125"
"7906",37,1128,"9606.ENSP00000262613","9606.ENSP00000273047"
"7907",37,1127,"9606.ENSP00000262613","9606.ENSP00000284981"
"7908",37,1126,"9606.ENSP00000262613","9606.ENSP00000289429"
"7909",37,1125,"9606.ENSP00000262613","9606.ENSP00000295897"
"7910",37,1124,"9606.ENSP00000262613","9606.ENSP00000305647"
"7911",37,1123,"9606.ENSP00000262613","9606.ENSP00000308122"
"7912",37,1122,"9606.ENSP00000262613","9606.ENSP00000309415"
"7913",37,1121,"9606.ENSP00000262613","9606.ENSP00000313752"
"7914",37,1120,"9606.ENSP00000262613","9606.ENSP00000315931"
"7915",37,1119,"9606.ENSP00000262613","9606.ENSP00000317214"
"7916",37,1118,"9606.ENSP00000262613","9606.ENSP00000317955"
"7917",37,1117,"9606.ENSP00000262613","9606.ENSP00000318297"
"7918",37,1116,"9606.ENSP00000262613","9606.ENSP00000323580"
"7919",37,1115,"9606.ENSP00000262613","9606.ENSP00000324806"
"7920",37,1114,"9606.ENSP00000262613","9606.ENSP00000331201"
"7921",37,1113,"9606.ENSP00000262613","9606.ENSP00000333298"
"7922",37,1112,"9606.ENSP00000262613","9606.ENSP00000339191"
"7923",37,1111,"9606.ENSP00000262613","9606.ENSP00000347672"
"7924",37,1110,"9606.ENSP00000262613","9606.ENSP00000348602"
"7925",37,1109,"9606.ENSP00000262613","9606.ENSP00000350052"
"7926",37,1108,"9606.ENSP00000262613","9606.ENSP00000353224"
"7927",37,1107,"9606.ENSP00000262613","9606.ENSP00000354947"
"7928",37,1106,"9606.ENSP00000262613","9606.ENSP00000355231"
"7929",37,1105,"9606.ENSP00000262613","9606.ENSP00000357150"
"7930",37,1104,"9606.ENSP00000262613","9606.ENSP00000357152"
"7931",37,1103,"9606.ENSP00000262613","9606.ENSP00000357153"
"7932",37,1102,"9606.ENSP00000262613","9606.ENSP00000358814"
"7933",37,1101,"9606.ENSP00000262613","9606.ENSP00000360798"
"7934",37,1100,"9606.ENSP00000262613","9606.ENSP00000362014"
"7935",37,1099,"9606.ENSP00000262613","9606.ENSP00000373905"
"7936",37,1098,"9606.ENSP00000262613","9606.ENSP00000378199"
"7937",37,1097,"9606.ENSP00000262613","9606.ENSP00000378207"
"7938",37,1096,"9606.ENSP00000262613","9606.ENSP00000383199"
"7939",37,1095,"9606.ENSP00000262613","9606.ENSP00000406229"
"7940",37,1094,"9606.ENSP00000262613","9606.ENSP00000408005"
"7941",37,1093,"9606.ENSP00000262613","9606.ENSP00000424827"
"7942",37,1092,"9606.ENSP00000262613","9606.ENSP00000431984"
"7943",37,1091,"9606.ENSP00000262613","9606.ENSP00000435585"
"7944",37,1090,"9606.ENSP00000262613","9606.ENSP00000438144"
"7945",37,1089,"9606.ENSP00000262613","9606.ENSP00000447730"
"7946",37,1088,"9606.ENSP00000262613","9606.ENSP00000458162"
"7947",37,1087,"9606.ENSP00000262613","9606.ENSP00000468367"
"7948",37,1086,"9606.ENSP00000262613","9606.ENSP00000480853"
"7949",37,1085,"9606.ENSP00000262613","9606.ENSP00000216479"
"7950",37,1084,"9606.ENSP00000262613","9606.ENSP00000238497"
"7951",37,1084,"9606.ENSP00000262613","9606.ENSP00000238497"
"7952",37,1083,"9606.ENSP00000262613","9606.ENSP00000246868"
"7953",37,1082,"9606.ENSP00000262613","9606.ENSP00000254950"
"7954",37,1082,"9606.ENSP00000262613","9606.ENSP00000254950"
"7955",37,1081,"9606.ENSP00000262613","9606.ENSP00000258886"
"7956",37,1080,"9606.ENSP00000262613","9606.ENSP00000263238"
"7957",37,1079,"9606.ENSP00000262613","9606.ENSP00000263925"
"7958",37,1078,"9606.ENSP00000262613","9606.ENSP00000302961"
"7959",37,1078,"9606.ENSP00000262613","9606.ENSP00000302961"
"7960",37,1077,"9606.ENSP00000262613","9606.ENSP00000303908"
"7961",37,1076,"9606.ENSP00000262613","9606.ENSP00000304604"
"7962",37,1075,"9606.ENSP00000262613","9606.ENSP00000305721"
"7963",37,1074,"9606.ENSP00000262613","9606.ENSP00000311032"
"7964",37,1073,"9606.ENSP00000262613","9606.ENSP00000339381"
"7965",37,1072,"9606.ENSP00000262613","9606.ENSP00000349486"
"7966",37,1071,"9606.ENSP00000262613","9606.ENSP00000354125"
"7967",37,1070,"9606.ENSP00000262613","9606.ENSP00000357836"
"7968",37,1069,"9606.ENSP00000262613","9606.ENSP00000358784"
"7969",37,1069,"9606.ENSP00000262613","9606.ENSP00000358784"
"7970",37,1068,"9606.ENSP00000262613","9606.ENSP00000359729"
"7971",37,1067,"9606.ENSP00000262613","9606.ENSP00000360154"
"7972",37,1066,"9606.ENSP00000262613","9606.ENSP00000360609"
"7973",37,1065,"9606.ENSP00000262613","9606.ENSP00000362480"
"7974",37,1065,"9606.ENSP00000262613","9606.ENSP00000362480"
"7975",37,1064,"9606.ENSP00000262613","9606.ENSP00000363068"
"7976",37,1063,"9606.ENSP00000262613","9606.ENSP00000370258"
"7977",37,1062,"9606.ENSP00000262613","9606.ENSP00000376410"
"7978",37,1061,"9606.ENSP00000262613","9606.ENSP00000397312"
"7979",37,1060,"9606.ENSP00000262613","9606.ENSP00000444850"
"7980",37,1059,"9606.ENSP00000262613","9606.ENSP00000461295"
"7981",37,1059,"9606.ENSP00000262613","9606.ENSP00000461295"
"7982",37,1058,"9606.ENSP00000262613","9606.ENSP00000482075"
"7983",37,1036,"9606.ENSP00000262613","9606.ENSP00000262982"
"7984",37,1005,"9606.ENSP00000262613","9606.ENSP00000332604"
"7985",37,995,"9606.ENSP00000262613","9606.ENSP00000352069"
"7986",37,926,"9606.ENSP00000262613","9606.ENSP00000326031"
"7987",37,878,"9606.ENSP00000262613","9606.ENSP00000269305"
"7988",37,878,"9606.ENSP00000262613","9606.ENSP00000269305"
"7989",37,876,"9606.ENSP00000262613","9606.ENSP00000269571"
"7990",37,873,"9606.ENSP00000262613","9606.ENSP00000275493"
"7991",37,861,"9606.ENSP00000262613","9606.ENSP00000317272"
"7992",37,790,"9606.ENSP00000262613","9606.ENSP00000479618"
"7993",37,725,"9606.ENSP00000262613","9606.ENSP00000346839"
"7994",37,699,"9606.ENSP00000262613","9606.ENSP00000362680"
"7995",37,667,"9606.ENSP00000262613","9606.ENSP00000407586"
"7996",37,602,"9606.ENSP00000262613","9606.ENSP00000262903"
"7997",37,538,"9606.ENSP00000262613","9606.ENSP00000229239"
"7998",37,538,"9606.ENSP00000262613","9606.ENSP00000229239"
"7999",37,499,"9606.ENSP00000262613","9606.ENSP00000349960"
"8000",37,445,"9606.ENSP00000262613","9606.ENSP00000335153"
"8001",37,445,"9606.ENSP00000262613","9606.ENSP00000335153"
"8002",37,248,"9606.ENSP00000262613","9606.ENSP00000292807"
"8003",37,248,"9606.ENSP00000262613","9606.ENSP00000292807"
"8004",37,231,"9606.ENSP00000262613","9606.ENSP00000238616"
"8005",37,110,"9606.ENSP00000262613","9606.ENSP00000265062"
"8006",37,109,"9606.ENSP00000262613","9606.ENSP00000447053"
"8007",37,109,"9606.ENSP00000262613","9606.ENSP00000447053"
"8008",36,934,"9606.ENSP00000345719","9606.ENSP00000176183"
"8009",36,933,"9606.ENSP00000345719","9606.ENSP00000218548"
"8010",36,932,"9606.ENSP00000345719","9606.ENSP00000244020"
"8011",36,931,"9606.ENSP00000345719","9606.ENSP00000246802"
"8012",36,930,"9606.ENSP00000345719","9606.ENSP00000262623"
"8013",36,929,"9606.ENSP00000345719","9606.ENSP00000281701"
"8014",36,928,"9606.ENSP00000345719","9606.ENSP00000293831"
"8015",36,927,"9606.ENSP00000345719","9606.ENSP00000306129"
"8016",36,926,"9606.ENSP00000345719","9606.ENSP00000326031"
"8017",36,925,"9606.ENSP00000345719","9606.ENSP00000356056"
"8018",36,924,"9606.ENSP00000345719","9606.ENSP00000358716"
"8019",36,923,"9606.ENSP00000345719","9606.ENSP00000364543"
"8020",36,922,"9606.ENSP00000345719","9606.ENSP00000365380"
"8021",36,921,"9606.ENSP00000345719","9606.ENSP00000373620"
"8022",36,920,"9606.ENSP00000345719","9606.ENSP00000377353"
"8023",36,919,"9606.ENSP00000345719","9606.ENSP00000386636"
"8024",36,918,"9606.ENSP00000345719","9606.ENSP00000413152"
"8025",36,917,"9606.ENSP00000345719","9606.ENSP00000444688"
"8026",36,916,"9606.ENSP00000345719","9606.ENSP00000244763"
"8027",36,915,"9606.ENSP00000345719","9606.ENSP00000252456"
"8028",36,914,"9606.ENSP00000345719","9606.ENSP00000281537"
"8029",36,913,"9606.ENSP00000345719","9606.ENSP00000286091"
"8030",36,912,"9606.ENSP00000345719","9606.ENSP00000295550"
"8031",36,911,"9606.ENSP00000345719","9606.ENSP00000304102"
"8032",36,910,"9606.ENSP00000345719","9606.ENSP00000306253"
"8033",36,909,"9606.ENSP00000345719","9606.ENSP00000340937"
"8034",36,908,"9606.ENSP00000345719","9606.ENSP00000362795"
"8035",36,907,"9606.ENSP00000345719","9606.ENSP00000385385"
"8036",36,906,"9606.ENSP00000345719","9606.ENSP00000414982"
"8037",36,905,"9606.ENSP00000345719","9606.ENSP00000416293"
"8038",36,904,"9606.ENSP00000345719","9606.ENSP00000420443"
"8039",36,903,"9606.ENSP00000345719","9606.ENSP00000437402"
"8040",36,902,"9606.ENSP00000345719","9606.ENSP00000439065"
"8041",36,901,"9606.ENSP00000345719","9606.ENSP00000442046"
"8042",36,900,"9606.ENSP00000345719","9606.ENSP00000475727"
"8043",36,881,"9606.ENSP00000345719","9606.ENSP00000263341"
"8044",36,848,"9606.ENSP00000345719","9606.ENSP00000355330"
"8045",36,824,"9606.ENSP00000345719","9606.ENSP00000385675"
"8046",36,797,"9606.ENSP00000345719","9606.ENSP00000444810"
"8047",36,797,"9606.ENSP00000345719","9606.ENSP00000444810"
"8048",36,614,"9606.ENSP00000345719","9606.ENSP00000327801"
"8049",36,592,"9606.ENSP00000345719","9606.ENSP00000300289"
"8050",36,538,"9606.ENSP00000345719","9606.ENSP00000229239"
"8051",36,499,"9606.ENSP00000345719","9606.ENSP00000349960"
"8052",36,349,"9606.ENSP00000345719","9606.ENSP00000480150"
"8053",36,148,"9606.ENSP00000345719","9606.ENSP00000318165"
"8054",35,544,"9606.ENSP00000376306","9606.ENSP00000217402"
"8055",35,543,"9606.ENSP00000376306","9606.ENSP00000217455"
"8056",35,542,"9606.ENSP00000376306","9606.ENSP00000221486"
"8057",35,541,"9606.ENSP00000376306","9606.ENSP00000225972"
"8058",35,540,"9606.ENSP00000376306","9606.ENSP00000228318"
"8059",35,539,"9606.ENSP00000376306","9606.ENSP00000228495"
"8060",35,538,"9606.ENSP00000376306","9606.ENSP00000229239"
"8061",35,537,"9606.ENSP00000376306","9606.ENSP00000238789"
"8062",35,536,"9606.ENSP00000376306","9606.ENSP00000247005"
"8063",35,535,"9606.ENSP00000376306","9606.ENSP00000249442"
"8064",35,534,"9606.ENSP00000376306","9606.ENSP00000251047"
"8065",35,533,"9606.ENSP00000376306","9606.ENSP00000253024"
"8066",35,532,"9606.ENSP00000376306","9606.ENSP00000260363"
"8067",35,531,"9606.ENSP00000376306","9606.ENSP00000260665"
"8068",35,530,"9606.ENSP00000376306","9606.ENSP00000261195"
"8069",35,529,"9606.ENSP00000376306","9606.ENSP00000261461"
"8070",35,528,"9606.ENSP00000376306","9606.ENSP00000263265"
"8071",35,527,"9606.ENSP00000376306","9606.ENSP00000263774"
"8072",35,526,"9606.ENSP00000376306","9606.ENSP00000264065"
"8073",35,525,"9606.ENSP00000376306","9606.ENSP00000264932"
"8074",35,524,"9606.ENSP00000376306","9606.ENSP00000265748"
"8075",35,523,"9606.ENSP00000376306","9606.ENSP00000275364"
"8076",35,522,"9606.ENSP00000376306","9606.ENSP00000286398"
"8077",35,521,"9606.ENSP00000376306","9606.ENSP00000287859"
"8078",35,520,"9606.ENSP00000376306","9606.ENSP00000294053"
"8079",35,519,"9606.ENSP00000376306","9606.ENSP00000294742"
"8080",35,518,"9606.ENSP00000376306","9606.ENSP00000295225"
"8081",35,517,"9606.ENSP00000376306","9606.ENSP00000296255"
"8082",35,516,"9606.ENSP00000376306","9606.ENSP00000297591"
"8083",35,515,"9606.ENSP00000376306","9606.ENSP00000298510"
"8084",35,514,"9606.ENSP00000376306","9606.ENSP00000298910"
"8085",35,513,"9606.ENSP00000376306","9606.ENSP00000300107"
"8086",35,512,"9606.ENSP00000376306","9606.ENSP00000303511"
"8087",35,511,"9606.ENSP00000376306","9606.ENSP00000307241"
"8088",35,510,"9606.ENSP00000376306","9606.ENSP00000314193"
"8089",35,509,"9606.ENSP00000376306","9606.ENSP00000317904"
"8090",35,508,"9606.ENSP00000376306","9606.ENSP00000322439"
"8091",35,507,"9606.ENSP00000376306","9606.ENSP00000325136"
"8092",35,506,"9606.ENSP00000376306","9606.ENSP00000325376"
"8093",35,505,"9606.ENSP00000376306","9606.ENSP00000328236"
"8094",35,504,"9606.ENSP00000376306","9606.ENSP00000333938"
"8095",35,503,"9606.ENSP00000376306","9606.ENSP00000339787"
"8096",35,502,"9606.ENSP00000376306","9606.ENSP00000339916"
"8097",35,501,"9606.ENSP00000376306","9606.ENSP00000340466"
"8098",35,500,"9606.ENSP00000376306","9606.ENSP00000345230"
"8099",35,499,"9606.ENSP00000376306","9606.ENSP00000349960"
"8100",35,498,"9606.ENSP00000376306","9606.ENSP00000352834"
"8101",35,497,"9606.ENSP00000376306","9606.ENSP00000353826"
"8102",35,496,"9606.ENSP00000376306","9606.ENSP00000355510"
"8103",35,495,"9606.ENSP00000376306","9606.ENSP00000356169"
"8104",35,494,"9606.ENSP00000376306","9606.ENSP00000358417"
"8105",35,493,"9606.ENSP00000376306","9606.ENSP00000358474"
"8106",35,492,"9606.ENSP00000376306","9606.ENSP00000359233"
"8107",35,491,"9606.ENSP00000376306","9606.ENSP00000359370"
"8108",35,490,"9606.ENSP00000376306","9606.ENSP00000361186"
"8109",35,489,"9606.ENSP00000376306","9606.ENSP00000361635"
"8110",35,488,"9606.ENSP00000376306","9606.ENSP00000362329"
"8111",35,487,"9606.ENSP00000376306","9606.ENSP00000364649"
"8112",35,486,"9606.ENSP00000376306","9606.ENSP00000367220"
"8113",35,485,"9606.ENSP00000376306","9606.ENSP00000369461"
"8114",35,484,"9606.ENSP00000376306","9606.ENSP00000370023"
"8115",35,483,"9606.ENSP00000376306","9606.ENSP00000376132"
"8116",35,482,"9606.ENSP00000376306","9606.ENSP00000376309"
"8117",35,481,"9606.ENSP00000376306","9606.ENSP00000376457"
"8118",35,480,"9606.ENSP00000376306","9606.ENSP00000376609"
"8119",35,479,"9606.ENSP00000376306","9606.ENSP00000377086"
"8120",35,478,"9606.ENSP00000376306","9606.ENSP00000378721"
"8121",35,477,"9606.ENSP00000376306","9606.ENSP00000381736"
"8122",35,476,"9606.ENSP00000376306","9606.ENSP00000397459"
"8123",35,475,"9606.ENSP00000376306","9606.ENSP00000400717"
"8124",35,474,"9606.ENSP00000376306","9606.ENSP00000412324"
"8125",35,473,"9606.ENSP00000376306","9606.ENSP00000415332"
"8126",35,472,"9606.ENSP00000376306","9606.ENSP00000417963"
"8127",35,471,"9606.ENSP00000376306","9606.ENSP00000418734"
"8128",35,470,"9606.ENSP00000376306","9606.ENSP00000431800"
"8129",35,469,"9606.ENSP00000376306","9606.ENSP00000433427"
"8130",35,468,"9606.ENSP00000376306","9606.ENSP00000439182"
"8131",35,467,"9606.ENSP00000376306","9606.ENSP00000447000"
"8132",35,466,"9606.ENSP00000376306","9606.ENSP00000457991"
"8133",35,465,"9606.ENSP00000376306","9606.ENSP00000483720"
"8134",35,464,"9606.ENSP00000376306","9606.ENSP00000485582"
"8135",35,463,"9606.ENSP00000376306","9606.ENSP00000216160"
"8136",35,462,"9606.ENSP00000376306","9606.ENSP00000216797"
"8137",35,461,"9606.ENSP00000376306","9606.ENSP00000220592"
"8138",35,460,"9606.ENSP00000376306","9606.ENSP00000221419"
"8139",35,459,"9606.ENSP00000376306","9606.ENSP00000225916"
"8140",35,458,"9606.ENSP00000376306","9606.ENSP00000242719"
"8141",35,457,"9606.ENSP00000376306","9606.ENSP00000250113"
"8142",35,456,"9606.ENSP00000376306","9606.ENSP00000258169"
"8143",35,455,"9606.ENSP00000376306","9606.ENSP00000259711"
"8144",35,454,"9606.ENSP00000376306","9606.ENSP00000262113"
"8145",35,453,"9606.ENSP00000376306","9606.ENSP00000263360"
"8146",35,452,"9606.ENSP00000376306","9606.ENSP00000265562"
"8147",35,451,"9606.ENSP00000376306","9606.ENSP00000267116"
"8148",35,450,"9606.ENSP00000376306","9606.ENSP00000272519"
"8149",35,449,"9606.ENSP00000376306","9606.ENSP00000282412"
"8150",35,448,"9606.ENSP00000376306","9606.ENSP00000286918"
"8151",35,447,"9606.ENSP00000376306","9606.ENSP00000301332"
"8152",35,446,"9606.ENSP00000376306","9606.ENSP00000331857"
"8153",35,445,"9606.ENSP00000376306","9606.ENSP00000335153"
"8154",35,444,"9606.ENSP00000376306","9606.ENSP00000340820"
"8155",35,443,"9606.ENSP00000376306","9606.ENSP00000342778"
"8156",35,442,"9606.ENSP00000376306","9606.ENSP00000348099"
"8157",35,441,"9606.ENSP00000376306","9606.ENSP00000350719"
"8158",35,440,"9606.ENSP00000376306","9606.ENSP00000354623"
"8159",35,439,"9606.ENSP00000376306","9606.ENSP00000355645"
"8160",35,438,"9606.ENSP00000376306","9606.ENSP00000356224"
"8161",35,437,"9606.ENSP00000376306","9606.ENSP00000356476"
"8162",35,436,"9606.ENSP00000376306","9606.ENSP00000357113"
"8163",35,435,"9606.ENSP00000376306","9606.ENSP00000359339"
"8164",35,434,"9606.ENSP00000376306","9606.ENSP00000360998"
"8165",35,433,"9606.ENSP00000376306","9606.ENSP00000363787"
"8166",35,432,"9606.ENSP00000376306","9606.ENSP00000364631"
"8167",35,431,"9606.ENSP00000376306","9606.ENSP00000371587"
"8168",35,430,"9606.ENSP00000376306","9606.ENSP00000374455"
"8169",35,429,"9606.ENSP00000376306","9606.ENSP00000376272"
"8170",35,428,"9606.ENSP00000376306","9606.ENSP00000378356"
"8171",35,427,"9606.ENSP00000376306","9606.ENSP00000382379"
"8172",35,426,"9606.ENSP00000376306","9606.ENSP00000382428"
"8173",35,425,"9606.ENSP00000376306","9606.ENSP00000385545"
"8174",35,424,"9606.ENSP00000376306","9606.ENSP00000385636"
"8175",35,423,"9606.ENSP00000376306","9606.ENSP00000385852"
"8176",35,422,"9606.ENSP00000376306","9606.ENSP00000391311"
"8177",35,421,"9606.ENSP00000376306","9606.ENSP00000401399"
"8178",35,420,"9606.ENSP00000376306","9606.ENSP00000411073"
"8179",35,419,"9606.ENSP00000376306","9606.ENSP00000411250"
"8180",35,419,"9606.ENSP00000376306","9606.ENSP00000411250"
"8181",35,418,"9606.ENSP00000376306","9606.ENSP00000411831"
"8182",35,417,"9606.ENSP00000376306","9606.ENSP00000425658"
"8183",35,416,"9606.ENSP00000376306","9606.ENSP00000426103"
"8184",35,415,"9606.ENSP00000376306","9606.ENSP00000427424"
"8185",35,414,"9606.ENSP00000376306","9606.ENSP00000465589"
"8186",35,413,"9606.ENSP00000376306","9606.ENSP00000482835"
"8187",35,412,"9606.ENSP00000376306","9606.ENSP00000215659"
"8188",35,403,"9606.ENSP00000376306","9606.ENSP00000333685"
"8189",35,373,"9606.ENSP00000376306","9606.ENSP00000369666"
"8190",35,248,"9606.ENSP00000376306","9606.ENSP00000292807"
"8191",35,150,"9606.ENSP00000376306","9606.ENSP00000259808"
"8192",35,85,"9606.ENSP00000376306","9606.ENSP00000419970"
"8193",35,80,"9606.ENSP00000376306","9606.ENSP00000452762"
"8194",35,61,"9606.ENSP00000376306","9606.ENSP00000350012"
"8195",35,55,"9606.ENSP00000376306","9606.ENSP00000342181"
"8196",35,55,"9606.ENSP00000376306","9606.ENSP00000342181"
"8197",35,46,"9606.ENSP00000376306","9606.ENSP00000263377"
"8198",35,37,"9606.ENSP00000376306","9606.ENSP00000262613"
"8199",34,1057,"9606.ENSP00000244230","9606.ENSP00000202816"
"8200",34,1056,"9606.ENSP00000244230","9606.ENSP00000210633"
"8201",34,1055,"9606.ENSP00000244230","9606.ENSP00000221801"
"8202",34,1054,"9606.ENSP00000244230","9606.ENSP00000230050"
"8203",34,1053,"9606.ENSP00000244230","9606.ENSP00000234170"
"8204",34,1052,"9606.ENSP00000244230","9606.ENSP00000235090"
"8205",34,1051,"9606.ENSP00000244230","9606.ENSP00000246548"
"8206",34,1050,"9606.ENSP00000244230","9606.ENSP00000249923"
"8207",34,1049,"9606.ENSP00000244230","9606.ENSP00000251453"
"8208",34,1048,"9606.ENSP00000244230","9606.ENSP00000251775"
"8209",34,1047,"9606.ENSP00000244230","9606.ENSP00000253099"
"8210",34,1046,"9606.ENSP00000244230","9606.ENSP00000253237"
"8211",34,1045,"9606.ENSP00000244230","9606.ENSP00000253247"
"8212",34,1044,"9606.ENSP00000244230","9606.ENSP00000254942"
"8213",34,1043,"9606.ENSP00000244230","9606.ENSP00000255120"
"8214",34,1042,"9606.ENSP00000244230","9606.ENSP00000256079"
"8215",34,1041,"9606.ENSP00000244230","9606.ENSP00000256383"
"8216",34,1040,"9606.ENSP00000244230","9606.ENSP00000259569"
"8217",34,1039,"9606.ENSP00000244230","9606.ENSP00000260443"
